,LEMMA,freq,FORM,POSTAG,DEPREL
4102638,mambo,3,Mambo,S,obj
4102643,mambo,3,Mambo,S,subj
4102644,mambo,3,mambo,S,obj
4102645,Magog,3,,,
4102646,lover,3,lover,S,ROOT
4102647,lover,3,lover,S,mod
4102648,lover,3,lover,S,obj
4102653,Loire,3,Loire,S,prep
4102654,Loire,3,Loire,SP,mod
4102655,Loire,3,Loire,SP,subj
4102657,Loire,3,Loire,SP,prep
4102658,LGPL,3,LGPL,S,conj
4102659,LGPL,3,LGPL,SP,mod
4102663,LGPL,3,LGPL,SP,subj
4102665,LGPL,3,LGPL,SP,conj
4102667,LGPL,3,LGPL,SP,prep
4102669,Latrun,3,Latrun,SP,prep
4102670,Lahti,3,,,
4102671,Kummer,3,Kummer,SP,prep
4102672,Kummer,3,Kummer,SP,subj
4102676,Kummer,3,Kummer,SP,obj
4102677,Kléber,3,Kléber,SP,mod
4102678,Kelsey,3,Kelsey,SP,mod
4102684,Kelsey,3,kelsey,SP,mod
4102688,juta,3,Juta,S,prep
4102690,juta,3,juta,S,prep
4102693,juta,3,juta,S,disj
4102694,juta,3,juta,S,subj
4102695,Judi,3,,,
4102696,jersey,3,Jersey,SW,concat
4102700,jersey,3,jersey,SW,concat
4102702,jersey,3,jersey,SW,mod
4102705,jersey,3,jersey,SW,subj
4102707,jersey,3,Jersey,SW,mod
4102708,jersey,3,Jersey,SW,ROOT
4102715,jersey,3,JERSEY,SW,ROOT
4102721,jersey,3,Jersey,SW,mod_rel
4102725,Iudas,3,,,
4102726,Isin,3,,,
4102727,inquit,3,,,
4102728,inezia,3,inezia,S,conj
4102729,inezia,3,inezia,S,pred
4102730,inezia,3,inezia,S,ROOT
4102731,inezia,3,inezie,S,prep
4102733,inezia,3,inezia,S,subj
4102734,inezia,3,inezia,S,obj
4102738,inezia,3,inezia,S,mod
4102739,inezia,3,inezie,S,disj
4102744,iBook,3,iBook,N,subj
4102745,iBook,3,iBook,SP,mod
4102747,Hwang,3,Hwang,SP,mod
4102749,Hwang,3,Hwang,SP,conj
4102754,Hurst,3,Hurst,SP,prep
4102755,Hurst,3,Hurst,SP,subj
4102756,Huerta,3,,,
4102757,Hoare,3,Hoare,SP,ROOT
4102758,Hoare,3,Hoare,V,ROOT
4102759,Hoare,3,Hoare,SP,prep
4102760,hindu,3,hindu,S,subj
4102761,Hasta,3,Hasta,SP,mod
4102762,Hasta,3,Hasta,V,ROOT
4102764,Hasta,3,Hasta,SP,subj
4102765,Govoni,3,Govoni,SP,subj
4102766,Govoni,3,Govoni,SP,mod
4102768,Gorga,3,,,
4102769,Goode,3,Goode,SP,subj
4102770,Goode,3,Goode,SP,mod
4102771,Goode,3,Goode,SP,ROOT
4102775,Goode,3,Goode,S,mod
4102781,Gleno,3,Gleno,SP,prep
4102784,Gira,3,Gira,SP,mod
4102785,Gildo,3,,,
4102786,Giara,3,Giara,SP,ROOT
4102787,Giara,3,Giara,SP,subj
4102789,GaGa,3,,,
4102790,Fugazi,3,,,
4102791,fuco,3,fuchi,S,ROOT
4102792,fuco,3,fuchi,S,obj
4102793,fuco,3,fuchi,S,subj
4102794,fuco,3,fuco,S,prep
4102795,fuco,3,fuchi,S,prep
4102799,fuco,3,fuchi,S,mod
4102800,Forio,3,Forio,SP,prep
4102801,Forio,3,Forio,SP,subj
4102805,Forio,3,Forio,SP,conj
4102806,Forio,3,Forio,S,prep
4102809,Forio,3,Forio,SP,obj
4102819,Fogg,3,Fogg,SP,prep
4102820,Fogg,3,Fogg,SP,subj
4102823,Fisico,3,Fisico,SP,ROOT
4102824,Fisico,3,Fisico,SP,subj
4102827,Fisico,3,Fisico,SP,conj
4102828,Fisico,3,Fisico,SP,mod
4102829,finem,3,,,
4102830,fear,3,fear,S,concat
4102831,fear,3,fear,S,comp
4102832,fear,3,fear,S,mod
4102842,Facta,3,,,
4102843,Fabius,3,Fabius,SP,mod
4102845,Fabius,3,Fabius,SP,prep
4102847,essre,3,essre,V,prep
4102848,essre,3,essre,S,obj
4102849,essre,3,essre,S,pred
4102850,essre,3,essre,S,conj
4102852,essre,3,essre,S,prep
4102853,essre,3,essre,V,ROOT
4102854,essre,3,essre,V,conj
4102856,Esilio,3,Esilio,SP,prep
4102858,Errani,3,Errani,SP,prep
4102859,Errani,3,Errani,S,prep
4102860,Errani,3,Errani,SP,mod
4102865,Errani,3,Errani,SP,obj
4102866,Errani,3,Errani,SP,subj
4102867,Errani,3,Errani,SP,conj
4102868,eris,3,,,
4102869,Erebor,3,,,
4102870,Enotri,3,,,
4102871,Emory,3,Emory,SP,mod
4102873,Eleusi,3,Eleusi,SP,prep
4102875,either,3,either,S,subj
4102879,either,3,either,S,mod
4102880,either,3,either,S,ROOT
4102889,either,3,either,S,prep
4102898,either,3,either,S,conj
4102901,Eder,3,Eder,SP,mod
4102902,Eder,3,Eder,SP,conj
4102910,eccola,3,,,
4102911,Duna,3,,,
4102912,Dulce,3,Dulce,SP,mod
4102914,Drei,3,Drei,SP,mod
4102916,Drei,3,Drei,SP,prep
4102941,Drei,3,Drei,SP,obj
4102954,Dragan,3,Dragan,S,mod
4102955,Dragan,3,Dragan,SP,mod
4102958,Douhet,3,Douhet,SP,subj
4102959,Douhet,3,Douhet,SP,prep
4102960,domui,3,,,
4102961,Dijon,3,Dijon,SP,ROOT
4102962,DeVito,3,DeVito,N,mod
4102963,Deruta,3,Deruta,SP,conj
4102964,deriso,3,derisa,A,mod
4102965,deriso,3,derise,A,mod
4102967,Darken,3,,,
4102968,Danish,3,Danish,SP,mod
4102971,Culver,3,Culver,SP,obj
4102972,Culver,3,Culver,SP,mod
4102973,Crizia,3,Crizia,SP,prep
4102974,Crimes,3,Crimes,SP,mod
4102975,Credi,3,,,
4102976,Coward,3,,,
4102977,Conn,3,,,
4102978,Clem,3,Clem,SP,subj
4102979,Clem,3,clem,SP,mod
4102980,Cirò,3,Cirò,SP,mod
4102981,cialda,3,cialda,S,mod
4102982,cialda,3,cialda,S,pred
4102983,cialda,3,cialda,S,prep
4102984,cialda,3,cialda,S,conj
4102985,cialda,3,cialde,S,prep
4102986,Chola,3,,,
4102987,Caan,3,,,
4102988,Bulli,3,,,
4102989,Brion,3,Brion,SP,prep
4102990,Brion,3,Brion,SP,mod
4102991,Brink,3,Brink,SP,mod
4102992,Bregno,3,Bregno,SP,prep
4102993,Brake,3,Brake,SP,mod
4103001,Brake,3,Brake,SP,prep
4103002,Brake,3,Brake,SP,pred
4103008,Brake,3,Brake,SP,subj
4103018,Brake,3,Brake,SP,conj
4103031,Brake,3,Brake,SP,ROOT
4103034,Brabus,3,Brabus,SP,mod
4103036,Brabus,3,Brabus,SP,subj
4103042,Brabus,3,Brabus,SP,prep
4103047,Brabus,3,Brabus,SP,conj
4103071,Brabus,3,Brabus,SP,ROOT
4103093,blind,3,blind,S,concat
4103094,blind,3,blind,A,mod
4103095,blind,3,blind,SW,mod
4103096,blind,3,blind,S,mod
4103101,blind,3,blind,SW,ROOT
4103103,Bezzi,3,,,
4103104,Bega,3,Bega,SP,prep
4103105,Bega,3,Bega,SP,conj
4103108,Bega,3,Bega,SP,ROOT
4103121,Bega,3,Bega,SP,mod
4103142,Bayard,3,BAYARD,SP,prep
4103143,ARMIR,3,,,
4103144,Amnon,3,,,
4103145,Amata,3,Amata,SP,prep
4103146,Amata,3,Amata,SP,subj
4103147,Affare,3,Affare,SP,mod
4103149,ACQUA,3,,,
4103150,Acadia,3,Acadia,SP,subj
4103151,Write,3,Write,SP,ROOT
4103153,Write,3,Write,SP,mod
4103160,Virtù,3,,,
4103161,varii,3,varii,V,ROOT
4103162,varii,3,varii,A,mod
4103163,varii,3,varii,S,mod
4103165,varii,3,varii,S,obj
4103167,varii,3,varii,S,prep
4103168,Vaprio,3,Vaprio,SP,ROOT
4103169,Vans,3,Vans,SP,prep
4103170,Vans,3,Vans,SP,conj
4103171,Vans,3,Vans,S,conj
4103176,vade,3,vade,V,mod
4103177,Turks,3,Turks,SP,mod
4103179,Turks,3,Turks,S,mod
4103182,Tures,3,Tures,SP,mod
4103184,Trotta,3,Trotta,SP,prep
4103185,Trotta,3,Trotta,SP,mod
4103188,Trotta,3,Trotta,SP,ROOT
4103189,Trotta,3,Trotta,SP,conj
4103195,Tout,3,Tout,SP,mod
4103197,Tout,3,Tout,I,mod
4103203,Touran,3,Touran,SP,conj
4103205,Touran,3,Touran,SP,prep
4103206,Touran,3,Touran,SP,subj
4103214,Touran,3,Touran,SP,mod
4103263,Touran,3,Touran,SP,ROOT
4103265,Tornei,3,,,
4103266,Tongue,3,,,
4103267,TgCom,3,TgCom,N,prep
4103268,terno,3,Terni,S,prep
4103270,terno,3,Terni,S,ROOT
4103280,terno,3,Terni,S,obj
4103284,terno,3,terno,S,mod
4103285,terno,3,Terno,S,prep
4103287,terno,3,TERNI,S,ROOT
4103291,terno,3,terno,S,pred
4103292,terno,3,Terni,S,mod
4103297,terno,3,terni,S,prep
4103304,terno,3,terno,S,obj
4103308,Tender,3,Tender,S,mod
4103309,Tender,3,Tender,SP,mod
4103315,Tender,3,Tender,SP,ROOT
4103316,Struve,3,,,
4103317,Stra,3,stra,SP,mod
4103320,Stra,3,stra,SP,conj
4103321,Stra,3,stra,SP,subj
4103326,Stra,3,stra,SP,pred
4103328,Stra,3,STRA,SP,pred
4103330,Stra,3,STRA,SP,mod
4103335,Stra,3,stra,SP,prep
4103336,solum,3,solum,PC,comp_ind
4103337,solum,3,solum,SA,conj
4103338,Snap,3,Snap,CC,con
4103339,Sienna,3,Sienna,SP,mod
4103340,Sienna,3,Sienna,SP,prep
4103342,Sienna,3,Sienna,SP,subj
4103346,Sienna,3,Sienna,A,mod
4103349,Shia,3,,,
4103350,Shem,3,Shem,SP,subj
4103351,sharia,3,sharia,S,prep
4103352,sharia,3,sharia,S,mod
4103353,servis,3,,,
4103354,Serino,3,Serino,S,prep
4103355,Sela,3,sela,SP,prep
4103356,segala,3,segala,S,prep
4103357,sabba,3,Sabba,S,prep
4103359,sabba,3,sabba,S,prep
4103362,Rusco,3,rusco,SP,prep
4103363,ROTOLA,3,,,
4103364,Rodman,3,,,
4103365,rivo,3,rivi,S,prep
4103366,rivo,3,rivi,S,conj
4103367,rivo,3,rivo,S,mod
4103368,rivo,3,rivo,S,prep
4103371,Ritual,3,,,
4103372,Reiser,3,,,
4103373,Ramat,3,Ramat,SP,mod
4103379,Puro,3,Puro,SP,mod
4103380,Puro,3,Puro,SP,ROOT
4103382,Priapo,3,Priapo,SP,conj
4103383,Priapo,3,Priapo,SP,mod
4103387,Priapo,3,Priapo,SP,prep
4103390,Priapo,3,Priapo,SP,subj
4103392,Preve,3,Preve,SP,prep
4103393,Preve,3,Preve,SP,mod
4103395,Preve,3,Preve,SP,ROOT
4103396,Preve,3,Preve,SP,pred
4103397,Preve,3,Preve,SP,obj
4103398,Prešov,3,,,
4103399,Pirri,3,Pirri,SP,mod
4103400,Pirri,3,Pirri,SP,prep
4103402,Pirri,3,Pirri,SP,subj
4103404,Pirri,3,Pirri,SP,ROOT
4103411,Pipps,3,,,
4103412,Others,3,Others,SP,prep
4103413,Others,3,Others,SP,mod
4103415,Others,3,Others,S,mod
4103419,Orozco,3,Orozco,SP,prep
4103420,NWOBHM,3,,,
4103421,Numb,3,,,
4103422,novae,3,,,
4103423,Nanny,3,nanny,SP,ROOT
4103424,Nanny,3,Nanny,SP,mod
4103425,Nair,3,Nair,SP,mod
4103426,Nair,3,Nair,SP,subj
4103427,Nadro,3,Nadro,SP,conj
4103428,Nadro,3,Nadro,SP,prep
4103429,Mutt,3,,,
4103430,Munroe,3,Munroe,SP,prep
4103431,Munroe,3,Munroe,SP,mod
4103432,MORTI,3,MORTI,SP,prep
4103433,morra,3,morra,S,prep
4103434,morra,3,Morra,S,prep
4103437,morra,3,Morra,S,conj
4103438,morra,3,morra,S,subj
4103441,morra,3,Morra,S,ROOT
4103442,morra,3,Morra,S,pred
4103443,Mochi,3,,,
4103444,Milite,3,Milite,SP,mod
4103445,Milite,3,Milite,SP,prep
4103446,Miano,3,Miano,SP,prep
4103447,Miano,3,Miano,SP,mod
4103449,Miano,3,Miano,SP,ROOT
4103451,Miano,3,Miano,SP,conj
4103452,Martyn,3,Martyn,SP,mod
4103454,Manio,3,,,
4103455,Lyoko,3,Lyoko,SP,mod
4103456,Lyoko,3,Lyoko,SP,prep
4103470,loader,3,loader,S,mod
4103474,livres,3,livres,S,mod
4103475,Limits,3,Limits,SP,mod
4103476,Leale,3,,,
4103477,lazio,3,,,
4103478,Larsa,3,,,
4103479,Lampo,3,Lampo,SP,ROOT
4103480,Klien,3,,,
4103481,Junius,3,Junius,SP,mod
4103482,Joke,3,Joke,SP,mod
4103483,Jews,3,Jews,S,mod
4103484,Jews,3,Jews,SP,mod
4103486,Ilan,3,Ilan,SP,mod
4103490,Ignis,3,Ignis,SP,prep
4103491,Ignis,3,Ignis,SP,mod
4103492,igloo,3,igloo,SW,mod
4103495,igloo,3,Igloo,SW,mod
4103496,igloo,3,igloo,SW,prep
4103498,ibidem,3,Ibidem,B,mod
4103500,ibidem,3,ibidem,B,mod
4103503,ibidem,3,ibidem,B,sub
4103506,Hurd,3,Hurd,SP,mod
4103507,Hurd,3,Hurd,SP,prep
4103508,Hurd,3,Hurd,SP,conj
4103510,Hurd,3,Hurd,SP,ROOT
4103513,Hurd,3,Hurd,SP,obj
4103514,Hurd,3,Hurd,SP,pred
4103519,Hurd,3,Hurd,SP,subj
4103520,Hells,3,,,
4103521,Healy,3,Healy,SP,prep
4103522,Healy,3,Healy,SP,mod
4103525,Gorkij,3,,,
4103526,goes,3,,,
4103527,Ghira,3,Ghira,SP,conj
4103528,Ghira,3,Ghira,SP,prep
4103529,Ghira,3,Ghira,SP,mod
4103531,Ghira,3,Ghira,SP,subj
4103533,ghinea,3,,,
4103534,Gerber,3,Gerber,SP,mod
4103536,Gepard,3,Gepard,SP,conj
4103537,Gepard,3,Gepard,SP,mod
4103539,Gepard,3,Gepard,SP,prep
4103540,Gepard,3,Gepard,SP,subj
4103544,Gepard,3,Gepard,SP,disj
4103551,Gepard,3,Gepard,SP,subj_pass
4103555,Gepard,3,Gepard,SP,obj
4103581,Gené,3,Gené,SP,prep
4103582,Gantz,3,,,
4103583,gain,3,gain,SW,mod
4103584,gain,3,gain,S,mod
4103586,Gabrio,3,Gabrio,SP,prep
4103588,Gabrio,3,Gabrio,SP,mod
4103594,FUOCO,3,FUOCO,SP,prep
4103595,flesso,3,flesso,V,mod_rel
4103596,flesso,3,flesso,S,prep
4103604,flesso,3,flesso,S,obj
4103609,ficus,3,ficus,S,prep
4103610,ficus,3,ficus,S,conj
4103611,ficus,3,ficus,S,ROOT
4103612,ficus,3,ficus,S,subj
4103613,Fezzik,3,,,
4103614,fanone,3,fanone,S,obj
4103615,epic,3,,,
4103616,encore,3,encore,SW,concat
4103617,encore,3,encore,S,obj
4103618,encore,3,encore,S,ROOT
4103619,encore,3,encore,S,mod
4103626,embolo,3,embolo,S,obj
4103627,embolo,3,embolo,S,prep
4103628,embolo,3,emboli,S,obj
4103629,eight,3,eight,S,mod
4103630,eheh,3,eheh,S,mod
4103635,eheh,3,eheh,S,obj
4103637,eheh,3,eheh,S,subj
4103638,eheh,3,eheh,S,ROOT
4103642,eheh,3,eheh,A,mod
4103644,eheh,3,eheh,S,pred
4103645,eheh,3,eheh,S,subj_pass
4103646,eheh,3,eheh,S,_
4103651,eheh,3,eheh,S,conj
4103653,DOHC,3,DOHC,N,mod
4103655,DeeJay,3,DeeJay,N,mod
4103656,Dauno,3,Dauno,SP,mod
4103657,Curili,3,,,
4103658,Crass,3,Crass,SP,prep
4103660,C-Note,3,,,
4103661,Clerk,3,Clerk,SP,mod
4103663,Chiron,3,Chiron,SP,ROOT
4103664,Chiron,3,Chiron,SP,obj
4103665,Chiron,3,Chiron,SP,subj
4103666,Chiron,3,Chiron,SP,prep
4103667,chez,3,chez,A,mod
4103668,buon',3,buon',A,mod
4103677,buon',3,buon',S,prep
4103681,Build,3,Build,SP,mod
4103682,Bruzio,3,,,
4103683,brusio,3,brusii,S,subj
4103684,brusio,3,brusio,S,subj
4103685,brusio,3,brusio,S,prep
4103688,brusio,3,Brusio,S,prep
4103693,brusio,3,brusio,S,conj
4103694,brusio,3,brusio,S,obj
4103703,Borse,3,,,
4103704,Bong,3,Bong,SP,conj
4103705,Bong,3,Bong,SP,subj
4103707,Bong,3,Bong,SP,obj
4103709,Bong,3,Bong,SP,mod
4103713,Bong,3,Bong,SP,prep
4103714,Bolano,3,Bolano,SP,subj
4103715,Bolano,3,Bolano,SP,mod
4103717,Bolano,3,Bolano,SP,conj
4103736,Böhm,3,,,
4103737,benino,3,benino,S,prep
4103741,benino,3,benino,A,mod
4103747,benino,3,benino,S,obj
4103756,benino,3,benino,S,conj
4103757,Batzen,3,,,
4103758,barbo,3,Barbi,S,subj
4103759,barbo,3,Barbi,S,prep
4103760,barbo,3,Barbi,S,ROOT
4103761,barbo,3,barbi,S,mod
4103763,barbo,3,Barbi,S,obj
4103766,Banti,3,Banti,SP,ROOT
4103767,Banti,3,Banti,SP,conj
4103769,banano,3,,,
4103770,Baldan,3,,,
4103771,Awake,3,,,
4103772,arso,3,ARSA,A,mod
4103773,arso,3,arsi,A,mod
4103774,arso,3,arse,A,pred
4103775,arso,3,arse,A,mod
4103776,arso,3,arsine,A,mod
4103777,arso,3,arsi,A,prep
4103778,arso,3,arse,A,conj
4103779,Ariana,3,Ariana,SP,prep
4103783,Aphex,3,Aphex,SP,mod
4103785,Aphex,3,Aphex,SP,prep
4103787,Anglo,3,,,
4103788,Amar,3,Amar,SP,mod
4103792,alius,3,alius,S,ROOT
4103793,alius,3,alius,S,mod
4103795,alcali,3,alcali,S,prep
4103796,alcali,3,alcali,S,pred
4103799,alcali,3,alcali,S,conj
4103800,Agira,3,,,
4103801,Afar,3,Afar,SP,conj
4103802,Afar,3,Afar,SP,prep
4103804,ad-Din,3,ad-Din,N,mod
4103806,abbé,3,,,
4103807,Aarhus,3,Aarhus,SP,prep
4103811,Zaraki,3,,,
4103812,Zana,3,,,
4103813,Yong,3,Yong,SP,mod
4103815,Yong,3,Yong,SP,conj
4103819,Yong,3,Yong,SP,ROOT
4103820,Yehudi,3,,,
4103821,XXXV,3,XXXV,NO,mod
4103822,wrong,3,wrong,S,mod
4103825,wrong,3,wrong,S,conj
4103830,wrong,3,wrong,S,ROOT
4103832,wrong,3,wrong,SW,mod
4103842,went,3,went,S,mod
4103843,went,3,went,S,ROOT
4103849,went,3,went,SW,ROOT
4103850,vPro,3,,,
4103851,voilà,3,voilà,S,ROOT
4103852,voilà,3,voilà,V,conj
4103853,voilà,3,voilà,S,mod
4103856,voilà,3,voilà,S,prep
4103863,voilà,3,voilà,SW,subj
4103864,voilà,3,voilà,SW,mod
4103865,Vobbia,3,,,
4103866,verro,3,Verro,S,mod
4103867,verro,3,Verri,S,prep
4103871,verro,3,Verri,S,conj
4103873,verro,3,Verri,S,mod
4103881,verro,3,verri,S,mod
4103882,verro,3,verri,S,prep
4103887,verro,3,verri,S,subj
4103888,Vergil,3,,,
4103889,urbem,3,urbem,S,mod
4103890,Tullia,3,Tullia,SP,mod
4103891,Tullia,3,Tullia,SP,conj
4103892,Tulli,3,Tulli,SP,mod
4103893,Tulli,3,Tulli,SP,ROOT
4103897,TRENO,3,,,
4103898,Tikal,3,,,
4103899,Thrawn,3,,,
4103900,tempo.,3,,,
4103901,tataro,3,,,
4103902,tail,3,tail,S,mod
4103905,tail,3,tail,S,subj
4103906,tail,3,tail,S,prep
4103914,tail,3,tail,S,pred
4103916,SWAT,3,SWAT,S,prep
4103917,SWAT,3,SWAT,SP,mod
4103919,SUSE,3,SUSE,S,pred
4103920,SUSE,3,SUSE,S,subj
4103921,supply,3,supply,S,mod
4103923,supply,3,supply,S,prep
4103924,supply,3,supply,SW,mod
4103926,supply,3,supply,SW,concat
4103927,supply,3,supply,S,subj
4103928,stesa,3,stese,S,mod
4103929,stesa,3,stesa,S,mod
4103930,stesa,3,stesa,S,ROOT
4103931,stesa,3,stesa,S,conj
4103932,stesa,3,stese,S,conj
4103937,stesa,3,stesa,S,subj
4103939,stesa,3,stese,S,obj
4103943,stesa,3,stesa,S,obj
4103946,stesa,3,stesa,S,pred
4103947,stesa,3,stesa,S,prep
4103952,stesa,3,stesa,S,sub
4103954,stesa,3,stese,S,pred
4103957,stesa,3,Stese,S,ROOT
4103960,Steely,3,,,
4103961,Spiga,3,,,
4103962,Spidey,3,,,
4103963,sous,3,sous,S,mod
4103968,Sorico,3,Sorico,SP,ROOT
4103969,sorcio,3,sorci,S,prep
4103970,sorcio,3,sorcio,S,prep
4103973,sorcio,3,sorcio,S,obj
4103977,sorcio,3,sorcio,S,mod_temp
4103979,sorcio,3,sorci,S,obj
4103993,sorcio,3,sorcio,S,mod
4103994,Soda,3,Soda,SP,mod
4103995,Soda,3,Soda,SP,ROOT
4103996,Smurf,3,,,
4103997,slum,3,slum,SW,subj
4103998,slum,3,slum,SW,mod
4104000,slum,3,Slum,SW,prep
4104001,Slovak,3,,,
4104002,Sieyès,3,,,
4104003,Shiki,3,Shiki,SP,mod
4104004,SCENA,3,,,
4104005,Sauri,3,Sauri,SP,prep
4104006,Sartan,3,,,
4104007,Sansa,3,,,
4104008,Salva,3,Salva,SP,mod
4104010,Salva,3,Salva,SP,ROOT
4104012,Salva,3,Salva,SP,conj
4104017,Saipan,3,Saipan,SP,mod
4104018,Saipan,3,Saipan,SP,subj
4104019,Saipan,3,Saipan,SP,prep
4104020,Saipan,3,Saipan,SP,conj
4104021,Sadow,3,,,
4104022,Rullo,3,Rullo,SP,conj
4104024,Rullo,3,Rullo,SP,mod
4104056,Ruin,3,Ruin,SP,mod
4104058,Rubra,3,Rubra,SP,prep
4104063,Rubra,3,Rubra,SP,mod
4104070,Rojo,3,Rojo,SP,ROOT
4104071,Rivas,3,Rivas,SP,conj
4104073,Rivas,3,Rivas,SP,mod
4104078,Rivas,3,Rivas,SP,prep
4104081,rather,3,rather,S,mod
4104087,rather,3,rather,S,prep
4104089,rather,3,rather,S,concat
4104091,Pruzzo,3,,,
4104092,Potito,3,Potito,SP,mod
4104097,picena,3,,,
4104098,Perrot,3,,,
4104099,pavé,3,pavé,SW,prep
4104100,pavé,3,pavé,SW,mod
4104107,paria,3,paria,S,obj
4104108,paria,3,paria,S,prep
4104113,paria,3,paria,S,subj
4104120,paria,3,paria,S,mod
4104123,Pardi,3,Pardi,SP,subj
4104124,Pardi,3,Pardi,SP,conj
4104125,panes,3,,,
4104126,Otomo,3,,,
4104127,Osuna,3,,,
4104128,nutria,3,nutria,S,subj
4104130,nutria,3,Nutrie,S,subj
4104131,nutria,3,nutrie,S,subj
4104132,nutria,3,nutrie,S,obj
4104133,Numana,3,,,
4104134,Nirta,3,Nirta,SP,prep
4104136,Nirta,3,Nirta,SP,mod
4104138,Nellie,3,Nellie,SP,mod
4104140,Naiadi,3,,,
4104141,Mute,3,,,
4104142,Morino,3,,,
4104143,Moral,3,Moral,SP,mod
4104144,Moral,3,Moral,SP,subj
4104146,Moral,3,Moral,SP,ROOT
4104149,Moral,3,Moral,SP,concat
4104150,Monzón,3,,,
4104151,Minkus,3,,,
4104152,Millet,3,Millet,SP,conj
4104153,milieu,3,milieu,SW,prep
4104154,milieu,3,milieu,SW,mod
4104161,milieu,3,milieu,SW,subj
4104162,McCann,3,McCann,N,mod
4104169,McCann,3,McCann,N,prep
4104170,McCann,3,McCann,SP,conj
4104171,McCann,3,McCann,SP,prep
4104175,McCann,3,McCann,SP,mod
4104176,Mate,3,,,
4104177,Masina,3,,,
4104178,Maceo,3,,,
4104179,LUPIN,3,,,
4104180,Lorin,3,Lorin,SP,mod
4104182,Lisboa,3,Lisboa,SP,ROOT
4104183,Lisboa,3,Lisboa,SP,mod
4104184,Lisboa,3,Lisboa,SP,prep
4104185,Liar,3,,,
4104186,Laika,3,Laika,SP,mod
4104187,Laika,3,Laika,SP,prep
4104188,Laika,3,Laika,SP,subj
4104189,Kraki,3,,,
4104190,Khālid,3,,,
4104191,Jeux,3,,,
4104192,Jeanie,3,,,
4104193,Jarry,3,,,
4104194,Jalta,3,Jalta,SP,prep
4104195,Jalta,3,Jalta,SP,mod
4104196,Iván,3,Iván,SP,mod
4104211,Ilya,3,Ilya,SP,mod
4104213,Idria,3,,,
4104214,Ichino,3,Ichino,SP,subj
4104215,Ichino,3,Ichino,SP,mod
4104216,Ichino,3,Ichino,SP,prep
4104218,Ichino,3,Ichino,S,prep
4104220,Ichino,3,Ichino,SP,conj
4104231,Hush,3,Hush,SP,mod
4104232,horse,3,horse,S,prep
4104233,horse,3,horse,S,subj
4104234,horse,3,horse,S,mod
4104235,Haggis,3,,,
4104236,Hadar,3,Hadar,SP,pred
4104237,Haag,3,,,
4104238,Gordo,3,Gordo,SP,mod
4104240,Gordo,3,Gordo,SP,subj
4104241,Gondry,3,,,
4104242,GIMP,3,GIMP,SP,prep
4104243,GIMP,3,GIMP,SP,conj
4104244,gall.,3,,,
4104245,Galesi,3,,,
4104246,Fürst,3,Fürst,SP,mod
4104303,Fujita,3,,,
4104304,Fouché,3,Fouché,CS,mod
4104305,forest,3,,,
4104306,Flak,3,Flak,SP,ROOT
4104308,Flak,3,Flak,SP,subj
4104309,Flak,3,Flak,SP,prep
4104310,Flak,3,Flak,SP,mod
4104319,Flak,3,Flak,SP,obj
4104325,Flak,3,Flak,SP,pred
4104356,fetore,3,fetore,S,subj
4104358,fetore,3,fetore,S,conj
4104359,fetore,3,fetore,S,ROOT
4104360,fetore,3,fetore,S,obj
4104361,fetore,3,fetori,S,prep
4104364,fetore,3,fetore,S,prep
4104365,FANNO,3,FANNO,SP,mod
4104366,Esco,3,,,
4104367,eliso,3,Elisa,A,mod
4104374,eliso,3,elisa,A,mod
4104380,eliso,3,elisa,A,prep
4104381,eforo,3,,,
4104382,Ederle,3,Ederle,SP,mod
4104383,Ederle,3,Ederle,SP,prep
4104386,Ederle,3,Ederle,SP,subj
4104390,Ederle,3,Ederle,SP,ROOT
4104413,Dozza,3,Dozza,SP,mod
4104414,Dozza,3,Dozza,SP,prep
4104417,Dozza,3,Dozza,SP,ROOT
4104418,Doblò,3,Doblò,SP,mod
4104419,Doblò,3,Doblò,SP,prep
4104420,Doblò,3,Doblò,S,conj
4104422,Doblò,3,Doblò,SP,conj
4104423,Doblò,3,Doblò,SP,subj
4104431,Doblò,3,Doblò,I,mod
4104435,Doblò,3,Doblò,SP,ROOT
4104437,Doblò,3,Doblò,SA,prep
4104440,dicunt,3,,,
4104441,dengue,3,dengue,S,obj
4104442,dengue,3,dengue,S,prep
4104443,dengue,3,dengue,S,mod
4104448,dengue,3,dengue,S,subj_pass
4104449,dengue,3,dengue,S,subj
4104450,dels,3,,,
4104451,Deer,3,,,
4104452,Dawes,3,Dawes,SP,mod
4104453,Cubana,3,Cubana,SP,mod
4104456,Coppo,3,,,
4104457,Copia,3,Copia,SP,ROOT
4104460,Copia,3,Copia,SP,mod
4104461,Copia,3,Copia,SP,subj
4104462,Cooder,3,,,
4104463,Conad,3,Conad,SP,mod
4104464,Conad,3,Conad,SP,prep
4104465,Conad,3,Conad,SP,obj
4104466,Comm,3,Comm,SP,mod
4104467,coltan,3,coltan,S,mod
4104468,coltan,3,coltan,S,prep
4104470,coltan,3,coltan,S,pred
4104471,Cnido,3,Cnido,SP,prep
4104473,Chroma,3,Chroma,SP,mod
4104474,Ceresa,3,Ceresa,SP,mod
4104475,Cephei,3,Cephei,SP,subj
4104477,Cephei,3,Cephei,SP,obj
4104478,Cephei,3,Cephei,SP,pred
4104479,Cazari,3,Cazari,SP,prep
4104480,Cawley,3,,,
